,X,Y,Z,Label
708,241.6,101.843,999.716,CL
709,241.8,101.782,999.677,CL
710,242,101.723,999.676,CL
711,242.2,101.663,999.675,CL
712,242.4,101.603,999.674,CL
713,242.6,101.544,999.673,CL
714,242.8,101.485,999.672,CL
715,243,101.427,999.671,CL
716,243.2,101.368,999.67,CL
717,243.4,101.31,999.669,CL
718,243.6,101.252,999.67,CL
719,243.8,101.195,999.671,CL
720,244,101.137,999.671,CL
721,244.2,101.081,999.672,CL
722,244.4,101.024,999.673,CL
723,244.6,100.968,999.674,CL
724,244.8,100.912,999.674,CL
725,245,100.857,999.675,CL
726,245.2,100.802,999.663,CL
727,245.4,100.748,999.664,CL
728,245.6,100.693,999.664,CL
729,245.8,100.64,999.665,CL
730,246,100.586,999.666,CL
731,246.2,100.534,999.667,CL
732,246.4,100.481,999.668,CL
733,246.6,100.429,999.669,CL
734,246.8,100.378,999.67,CL
735,247,100.327,999.67,CL
736,247.2,100.276,999.669,CL
737,247.4,100.226,999.669,CL
738,247.6,100.176,999.668,CL
739,247.8,100.127,999.668,CL
740,248,100.078,999.668,CL
741,248.2,100.029,999.667,CL
742,248.4,99.981,999.667,CL
743,248.6,99.934,999.667,CL
744,248.8,99.886,999.666,CL
745,249,99.839,999.682,CL
746,249.2,99.793,999.684,CL
747,249.4,99.747,999.686,CL
748,249.6,99.701,999.689,CL
749,249.8,99.656,999.691,CL
750,250,99.611,999.693,CL
751,250.2,99.567,999.695,CL
752,250.4,99.523,999.698,CL
753,250.6,99.479,999.7,CL
754,250.8,99.435,999.702,CL
755,251,99.392,999.703,CL
756,251.2,99.349,999.702,CL
757,251.4,99.307,999.701,CL
758,251.6,99.265,999.699,CL
759,251.8,99.223,999.698,CL
760,252,99.181,999.697,CL
761,252.2,99.14,999.696,CL
762,252.4,99.098,999.695,CL
763,252.6,99.058,999.694,CL
764,252.8,99.017,999.692,CL
765,253,98.977,999.691,CL
766,253.2,98.936,999.73,CL
767,253.4,98.896,999.733,CL
768,253.6,98.857,999.736,CL
769,253.8,98.817,999.74,CL
770,254,98.778,999.743,CL
771,254.2,98.738,999.746,CL
772,254.4,98.699,999.75,CL
773,254.6,98.66,999.753,CL
774,254.8,98.622,999.756,CL
775,255,98.583,999.76,CL
776,255.2,98.545,999.763,CL
777,255.4,98.506,999.766,CL
778,255.6,98.468,999.769,CL
779,255.8,98.43,999.767,CL
780,256,98.392,999.765,CL
781,256.2,98.355,999.763,CL
782,256.4,98.317,999.761,CL
783,256.6,98.28,999.759,CL
784,256.8,98.242,999.757,CL
785,257,98.205,999.756,CL
786,257.2,98.168,999.754,CL
787,257.4,98.131,999.752,CL
788,257.6,98.095,999.75,CL
789,257.8,98.058,999.749,CL
790,258,98.022,999.747,CL
791,258.2,97.986,999.814,CL
792,258.4,97.95,999.818,CL
793,258.6,97.914,999.822,CL
794,258.8,97.879,999.827,CL
795,259,97.844,999.831,CL
796,259.2,97.809,999.835,CL
797,259.4,97.774,999.839,CL
798,259.6,97.739,999.844,CL
799,259.8,97.705,999.848,CL
800,260,97.671,999.852,CL
801,260.2,97.638,999.856,CL
802,260.4,97.605,999.86,CL
803,260.6,97.572,999.864,CL
804,260.8,97.539,999.866,CL
805,261,97.507,999.864,CL
806,261.2,97.476,999.862,CL
807,261.4,97.445,999.86,CL
808,261.6,97.414,999.858,CL
809,261.8,97.384,999.856,CL
810,262,97.354,999.855,CL
811,262.2,97.325,999.853,CL
812,262.4,97.297,999.852,CL
813,262.6,97.269,999.85,CL
814,262.8,97.242,999.849,CL
815,263,97.215,999.848,CL
816,263.2,97.189,999.846,CL
817,263.4,97.164,999.845,CL
818,263.6,97.14,999.844,CL
819,263.8,97.116,999.844,CL
